112,Modern Industrial Estate,50,50,50,50,50,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,50,50,50,40,40,40,40,40,40,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,10,10,10,10,10,10,20,20,20,20,20,30,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,40,40,40,40,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,70,70,70,70,70,70,70,70,70,70,70
113,Tikri Border,50,50,50,50,40,40,40,40,40,40,40,40,30,40,40,40,40,40,40,40,40,50,50,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,10,10,10,10,10,10,20,20,20,20,20,20,20,30,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,50,40,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,40,40,40,40,40,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,40,50,50,50,50,50,70,70,70,70,70,70,70,70,70,70,70
114,Tikri Kalan,50,50,50,40,40,40,40,40,40,40,40,30,30,30,30,40,40,40,40,40,40,50,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,40,40,40,40,40,40,40,40,40,40,40,30,40,40,40,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,20,10,10,10,10,10,10,20,20,20,20,20,20,20,30,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,40,40,40,40,40,40,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,40,40,40,50,50,50,50,70,70,70,70,70,70,70,70,70,70,70
115,Ghevra Metro Station,50,40,40,40,40,40,40,40,40,30,30,30,30,30,30,30,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,40,40,40,40,40,40,40,40,40,40,30,30,30,30,30,40,40,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,20,20,10,10,10,10,10,10,10,20,20,20,20,20,20,20,30,30,30,30,30,30,30,40,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,40,40,40,40,40,40,40,30,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,50,50,50,40,40,40,40,40,40,50,50,50,70,70,70,70,70,70,70,70,70,70,70
116,Mundka Industrial Area,40,40,40,40,40,40,40,40,30,30,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,40,40,40,40,40,40,40,40,40,30,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,50,40,40,40,40,40,20,20,20,20,10,10,10,10,10,10,10,20,20,20,20,20,20,20,30,30,30,30,30,40,40,40,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,40,40,40,40,40,40,30,30,30,40,30,30,40,40,40,40,40,40,40,40,50,50,50,50,50,50,40,40,40,40,40,40,40,40,40,40,50,70,70,70,70,70,70,70,70,70,70,70
117,Mundka,40,40,40,40,40,40,40,30,30,30,30,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,30,40,40,40,40,30,30,30,40,40,40,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,40,40,40,40,40,40,40,40,40,30,30,30,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,40,40,40,40,40,40,20,20,20,20,20,10,10,10,10,10,10,10,10,20,20,20,20,20,20,30,30,30,30,30,40,40,40,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,40,40,40,40,40,40,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,40,40,50,50,50,50,40,40,40,40,40,40,40,40,40,40,40,70,70,70,70,70,70,70,70,70,70,70
118,Rajdhani Park,40,40,40,40,40,40,30,30,30,30,30,30,30,30,30,30,30,30,30,30,40,40,40,40,40,30,30,30,40,40,30,30,30,30,30,40,40,40,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,40,40,40,40,40,40,40,40,40,30,30,30,30,30,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,40,40,40,50,50,50,50,50,40,40,40,40,40,40,40,30,20,20,20,20,10,10,10,10,10,10,10,10,10,20,20,20,20,20,20,30,30,30,30,30,30,40,40,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,40,50,50,50,50,50,40,40,40,40,40,40,40,30,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,40,50,50,50,40,40,40,40,40,40,40,40,40,40,40,40,70,70,70,70,70,70,70,70,70,70,70
119,Nangloi Rly. Station,40,40,40,40,40,40,30,30,30,30,30,30,20,30,30,30,30,30,30,30,30,40,40,40,30,30,30,30,30,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,40,40,40,40,40,40,40,40,40,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,40,40,50,50,50,50,40,40,40,40,40,40,40,30,20,20,20,20,20,10,10,10,10,10,10,10,10,10,20,20,20,20,20,20,20,30,30,30,30,30,40,40,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,40,40,50,50,50,50,40,40,40,40,40,30,30,30,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,40,50,50,40,40,40,40,40,40,40,40,40,40,40,40,40,70,70,70,70,70,70,70,70,70,70,70
120,Nangloi,40,40,40,40,40,30,30,30,30,30,30,20,20,20,30,30,30,30,30,30,30,40,40,40,30,30,30,30,30,30,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,40,40,40,40,40,40,40,40,40,30,30,30,30,30,30,30,30,20,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,40,40,40,50,50,50,40,40,40,40,40,40,40,30,30,20,20,20,20,10,10,10,10,10,10,10,10,10,10,20,20,20,20,20,20,20,30,30,30,30,40,40,40,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,40,40,40,40,50,50,50,40,40,40,40,40,30,30,30,30,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,50,40,40,40,40,40,40,40,40,40,40,40,40,40,40,70,70,70,70,70,70,70,70,70,70,70
121,Surajmal Stadium,40,40,40,40,30,30,30,30,30,30,30,20,20,20,20,30,30,30,30,30,30,40,40,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,50,50,50,50,50,40,40,40,40,40,40,40,40,40,30,30,30,30,30,30,30,30,20,20,30,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,40,40,40,50,50,40,40,40,40,40,40,40,30,30,30,20,20,20,20,10,10,10,10,10,10,10,10,10,10,20,20,20,20,20,20,30,30,30,30,30,30,40,30,40,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,40,40,50,40,40,40,40,40,50,50,40,40,40,40,40,30,30,30,30,30,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,30,40,40,40,40,40,70,70,70,70,70,70,70,70,70,70,70
122,Udyog Nagar,40,40,40,40,30,30,30,30,30,30,20,20,20,20,20,30,30,30,30,30,30,40,40,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,50,50,50,50,50,40,40,40,40,40,40,40,40,30,30,30,30,30,30,30,30,30,20,20,20,30,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,40,40,40,50,40,40,40,40,40,40,40,30,30,30,20,20,20,20,10,10,10,10,10,10,10,10,10,10,10,20,20,20,20,20,30,30,30,30,30,30,40,30,40,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,40,40,40,40,40,40,40,40,40,40,50,40,40,40,40,40,30,30,30,30,30,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,30,40,40,40,40,40,70,70,70,70,70,70,70,70,70,70,70
123,Peera Garhi,40,40,40,30,30,30,30,30,30,20,20,20,20,20,20,20,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,50,50,50,40,40,40,40,40,40,40,40,30,30,30,30,30,30,30,30,30,20,20,20,20,20,30,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,40,40,50,40,40,40,40,40,40,40,30,30,30,30,20,20,20,20,10,10,10,10,10,10,10,10,10,10,20,20,20,20,20,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,30,30,30,30,30,30,20,30,30,30,30,30,30,30,40,40,40,40,40,40,40,40,40,40,40,40,40,40,30,30,30,30,40,40,40,40,70,70,70,70,70,70,70,70,70,70,70
124,Paschim Vihar (West),40,40,30,30,30,30,30,30,20,20,20,20,20,20,20,20,20,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,50,40,40,40,40,40,40,40,40,40,30,30,30,30,30,30,30,30,20,20,20,20,20,20,20,30,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,30,30,30,30,30,20,20,20,20,10,10,10,10,10,10,10,10,10,10,20,20,20,20,30,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,40,50,50,50,50,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,30,30,30,30,30,30,20,20,20,30,30,20,30,30,30,30,40,40,40,40,40,40,40,40,40,40,40,40,30,30,30,30,30,30,40,40,40,70,70,70,70,70,70,70,70,70,70,70
125,Paschim Vihar (East),40,30,30,30,30,30,30,20,20,20,20,20,20,20,20,20,20,20,30,30,30,30,30,30,30,30,30,30,30,30,30,30,20,30,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,40,40,40,40,40,40,40,40,40,30,30,30,30,30,30,30,30,20,20,20,20,20,20,20,20,20,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,30,30,30,30,30,20,20,20,20,20,10,10,10,10,10,10,10,10,10,10,20,20,20,20,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,50,50,50,50,50,40,50,50,50,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,30,30,30,30,30,30,20,20,20,30,20,20,30,30,30,30,30,40,40,40,40,40,40,40,40,40,40,40,30,30,30,30,30,30,40,40,40,70,70,70,70,70,70,70,70,70,70,70
126,Madi Pur,30,30,30,30,30,30,30,20,20,20,20,20,20,20,20,20,20,20,20,30,30,30,30,30,30,30,20,30,30,30,30,30,20,30,30,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,40,40,40,40,40,40,40,40,30,30,30,30,30,30,30,30,20,20,20,20,20,20,20,20,20,20,20,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,40,40,40,40,30,40,40,30,30,30,30,30,30,30,20,20,20,20,20,10,10,10,10,10,10,10,10,10,20,20,20,20,30,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,50,50,50,50,50,40,40,50,50,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,30,30,30,30,30,20,20,20,20,20,20,20,20,30,30,30,30,40,40,30,40,40,40,40,40,40,40,30,30,30,30,30,30,30,30,40,40,70,70,70,70,70,70,70,70,70,70,70
127,Shivaji Park,30,30,30,30,30,30,30,20,20,20,20,20,10,20,20,20,20,20,20,20,30,30,30,30,30,30,20,20,30,30,30,20,20,20,30,30,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,50,50,50,50,50,50,50,40,40,40,40,40,40,40,40,40,30,30,30,30,30,30,30,20,20,20,20,20,20,20,20,20,20,20,20,20,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,40,40,30,30,30,30,30,30,30,30,30,30,30,20,20,20,20,20,20,10,10,10,10,10,10,10,10,10,10,20,20,20,30,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,50,50,50,50,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,30,30,30,30,30,20,20,20,20,20,20,20,20,20,30,30,30,30,30,30,40,40,40,40,40,40,30,30,30,30,30,30,30,30,30,30,40,70,70,70,70,70,70,70,70,70,70,70
128,Punjabi Bagh,30,30,30,30,30,30,20,20,20,20,20,10,10,10,10,20,20,20,20,20,20,30,30,30,20,20,20,20,20,20,20,20,20,20,20,20,20,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,50,50,50,50,50,50,40,40,40,40,40,40,40,40,30,30,30,30,30,30,30,20,20,20,20,20,20,10,10,10,20,20,20,20,20,20,20,30,30,30,30,30,30,30,40,40,40,40,40,40,40,30,30,30,30,30,30,40,30,30,30,30,30,30,20,20,20,20,20,20,20,10,10,10,10,10,10,10,10,10,20,20,20,30,30,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,50,50,50,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,30,30,30,30,20,20,20,20,20,20,20,20,20,20,20,30,30,30,30,30,30,30,30,40,40,40,30,30,30,30,30,30,30,30,30,30,30,30,70,70,70,70,70,70,70,70,70,70,70
129,Ashok Park Main,30,30,30,30,30,20,20,20,20,20,10,10,10,10,10,10,20,20,20,20,20,30,30,30,20,20,20,20,20,20,20,20,20,20,20,20,20,20,30,30,30,30,30,30,30,30,40,40,40,40,40,40,50,50,50,50,50,50,40,40,40,40,40,40,40,30,30,30,30,30,30,30,20,20,20,20,20,20,20,10,10,10,20,20,20,20,20,20,20,30,30,30,30,30,30,30,30,40,40,40,40,40,30,30,30,30,30,30,30,40,40,30,30,30,30,30,30,20,20,20,20,20,20,20,10,10,10,10,10,10,10,10,20,20,20,20,30,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,50,50,50,40,40,40,40,40,40,40,40,40,40,40,40,40,30,40,40,40,40,40,30,30,30,30,30,20,20,20,20,10,20,20,20,20,20,20,20,30,30,30,30,30,30,30,40,40,40,30,30,30,30,30,30,30,30,30,30,30,30,70,70,70,70,70,70,70,70,70,70,70
130,Inder Lok,30,30,30,30,20,20,20,20,10,10,10,10,10,10,10,10,10,20,20,20,20,30,30,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,50,50,50,50,50,40,40,40,40,40,40,30,30,30,30,30,30,30,20,20,20,20,20,20,20,20,20,10,20,20,20,20,20,20,20,30,30,30,30,30,30,30,30,40,40,40,40,40,40,30,30,30,30,30,30,30,40,40,40,30,30,30,30,30,30,20,20,20,20,20,20,20,20,10,10,10,10,10,10,20,20,20,20,20,20,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,50,50,40,40,40,40,40,40,40,40,40,40,40,40,40,30,40,40,40,40,40,40,30,30,30,30,30,20,20,10,10,10,20,20,20,20,20,30,30,30,30,30,30,30,30,40,30,30,30,30,30,30,30,30,20,30,30,30,30,30,70,70,70,70,70,70,70,70,70,70,70
131,Satguru Ram Singh Marg,30,30,30,30,30,30,20,20,20,20,20,10,10,10,20,20,20,20,20,20,30,30,30,30,30,20,20,20,30,30,20,20,20,20,20,20,20,20,20,20,30,30,30,30,30,30,30,40,40,40,40,40,40,50,50,50,50,50,40,40,40,40,40,30,30,30,30,30,30,30,20,20,20,20,20,20,20,10,10,10,10,10,10,10,20,20,20,20,20,20,20,30,30,30,30,30,30,30,30,40,40,40,40,30,30,30,30,30,30,40,40,40,30,30,30,30,30,30,20,20,20,20,20,20,20,20,10,10,10,10,10,10,20,20,20,30,20,20,30,20,30,30,30,30,30,30,30,40,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,50,40,40,40,40,40,40,40,40,40,40,40,40,30,30,30,30,40,40,40,30,30,30,30,20,20,30,20,20,20,20,20,20,10,20,20,20,30,30,30,30,30,30,30,40,40,40,40,30,30,30,30,30,30,30,30,30,30,40,70,70,70,70,70,70,70,70,70,70,70
132,Kirti Nagar,30,30,30,30,30,30,30,20,20,20,20,20,10,20,20,20,20,20,20,30,30,30,30,30,30,30,20,30,30,30,30,20,20,20,20,20,20,20,20,20,20,30,30,30,30,30,30,30,40,40,40,40,40,40,50,50,50,50,40,40,40,40,30,30,30,30,30,30,30,20,20,20,20,20,20,20,10,10,10,10,10,10,10,10,10,20,20,20,20,20,20,20,30,30,30,30,30,30,30,30,40,40,40,30,30,30,30,30,30,40,40,40,40,30,30,30,30,30,30,20,20,20,20,20,20,20,20,10,10,10,10,10,20,30,30,20,20,20,20,20,30,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,50,40,40,40,40,40,40,40,40,30,30,40,30,30,30,30,30,40,40,30,30,30,30,20,20,20,30,20,20,20,20,20,10,10,10,20,20,20,30,30,30,30,30,30,40,40,40,30,30,30,30,30,30,30,30,30,30,40,40,70,70,70,70,70,70,70,70,70,70,70
133,Kashmere Gate,20,20,20,20,20,10,10,10,10,10,10,10,20,20,20,20,20,20,30,30,30,30,30,20,20,20,20,20,10,10,10,10,10,10,10,10,10,20,20,20,20,20,20,20,30,30,30,30,30,30,40,40,40,40,40,40,50,50,40,30,30,30,30,30,30,30,30,20,20,20,20,20,10,10,20,20,20,20,20,20,20,20,30,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,40,40,40,50,30,20,20,20,20,20,20,40,40,40,40,40,40,40,30,30,30,30,30,30,30,30,20,20,20,20,20,20,20,20,10,10,10,10,10,20,20,20,20,20,20,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,30,40,40,40,40,30,30,30,30,30,30,30,30,30,30,30,30,30,40,40,40,40,40,30,30,20,20,20,20,20,30,30,30,30,30,30,30,30,30,20,20,30,30,30,30,30,30,20,20,20,20,20,20,20,20,20,20,20,60,60,60,60,60,60,60,60,60,60,60
134,Lal Quila,20,20,20,20,20,20,10,10,10,10,10,20,20,20,20,20,30,30,30,30,30,30,30,30,20,20,20,20,20,20,10,10,10,10,10,10,20,20,20,20,20,20,30,30,30,30,30,30,30,40,40,40,40,40,40,40,50,50,30,30,30,30,30,30,30,30,20,20,20,20,20,10,20,20,20,20,20,20,20,30,30,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,40,40,40,50,50,50,30,30,30,20,20,20,20,50,40,40,40,40,40,40,40,30,30,30,30,30,30,30,30,30,20,20,20,20,20,30,10,10,10,10,10,10,20,20,20,20,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,30,30,40,40,40,40,30,30,30,30,30,30,30,30,30,30,30,30,40,40,40,40,40,40,30,20,20,20,20,20,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,20,20,20,20,20,20,20,20,30,30,60,60,60,60,60,60,60,60,60,60,60
135,Jama Masjid,20,20,20,20,20,20,10,10,10,10,20,20,20,20,20,20,30,30,30,30,30,30,30,30,30,20,20,20,20,20,10,10,10,10,10,20,20,20,20,20,20,20,20,30,30,30,30,30,30,30,40,40,40,40,40,40,50,50,30,30,30,30,30,30,30,20,20,20,20,20,10,10,10,20,20,20,20,20,20,20,30,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,40,40,40,50,50,50,30,30,30,20,20,20,20,50,40,40,40,40,40,40,40,30,30,30,30,30,30,30,30,30,30,20,20,20,20,30,10,10,10,10,10,10,20,20,20,20,20,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,30,30,30,40,40,30,30,30,30,30,30,30,30,30,30,30,30,30,40,40,40,40,40,40,30,20,20,20,20,30,30,30,30,30,30,30,30,30,30,30,20,30,30,30,30,30,30,30,20,20,20,20,20,20,20,20,30,30,60,60,60,60,60,60,60,60,60,60,60
136,Delhi Gate,30,30,20,20,20,20,20,10,10,20,20,20,20,20,20,30,30,30,30,30,30,30,30,30,30,30,20,20,20,20,20,10,10,10,20,20,10,10,20,20,20,20,20,20,20,30,30,30,30,30,30,40,40,40,40,40,40,50,30,30,30,30,30,30,20,20,20,20,20,10,10,10,10,10,10,20,20,20,20,20,20,30,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,40,40,40,50,50,30,30,20,20,20,20,20,50,50,40,40,40,40,40,40,40,30,30,30,30,30,30,30,30,30,30,20,20,30,20,10,10,10,10,10,10,10,20,20,20,20,20,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,50,50,50,50,50,50,50,30,30,30,40,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,40,40,40,40,30,30,30,20,30,30,30,30,30,30,30,30,30,30,30,30,20,20,20,20,30,30,30,30,20,20,20,20,20,20,20,20,30,30,30,60,60,60,60,60,60,60,60,60,60,60
137,ITO,30,30,30,20,20,20,20,10,20,20,20,20,20,20,30,30,30,30,30,30,30,30,30,30,30,30,20,20,20,20,20,20,10,20,10,10,10,10,10,10,20,20,20,20,20,30,30,30,30,30,30,40,40,40,40,40,40,40,30,30,30,30,30,20,20,20,20,20,10,10,10,10,10,10,10,10,20,20,20,20,20,20,30,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,40,40,40,50,30,20,20,20,20,20,20,50,50,50,40,40,40,40,40,40,40,40,30,30,30,30,30,30,30,30,30,20,20,20,10,10,10,10,10,10,10,10,20,20,20,20,20,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,50,50,50,50,50,50,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,40,40,40,40,30,30,30,20,30,30,30,30,30,30,30,30,30,30,30,20,20,20,20,20,30,30,30,30,20,20,20,20,20,20,20,30,30,30,30,60,60,60,60,60,60,60,60,60,60,60
138,Mandi House,30,30,30,30,20,20,20,20,20,20,20,20,20,30,30,30,30,30,30,30,30,30,30,30,30,30,30,20,20,20,20,20,20,10,10,10,10,10,10,10,20,20,20,20,20,20,30,30,30,30,30,30,40,40,40,40,40,40,30,30,30,30,20,20,20,20,20,20,10,10,10,10,10,10,10,10,20,20,20,20,20,20,20,30,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,40,40,50,20,20,20,20,20,20,10,50,50,50,40,40,40,40,40,40,40,40,30,30,30,30,30,30,30,30,30,20,20,20,20,10,10,10,10,10,10,10,20,20,20,20,20,20,30,30,30,30,30,30,30,40,40,40,40,40,40,40,40,50,50,50,50,50,30,30,30,30,30,30,30,30,30,30,30,30,30,20,30,30,30,30,30,30,40,40,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,20,20,20,20,20,20,30,30,30,20,20,20,20,20,20,20,30,30,30,30,30,60,60,60,60,60,60,60,60,60,60,60
139,Janpath,30,30,30,30,30,20,20,20,20,20,20,30,30,30,30,30,30,30,30,40,40,40,30,30,30,30,30,30,20,20,20,20,20,20,20,10,10,10,10,10,10,10,20,20,20,20,20,30,30,30,30,30,40,40,40,40,40,40,30,30,30,30,30,30,20,20,20,20,20,10,10,10,10,10,10,20,20,20,20,20,20,20,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,40,40,40,50,50,30,30,20,20,20,20,20,50,50,50,50,40,40,40,40,40,40,40,40,40,30,30,30,30,30,30,30,30,30,20,20,20,20,10,10,10,10,10,10,20,20,20,20,20,20,20,30,30,30,30,30,30,30,40,40,40,40,40,40,40,50,50,50,50,30,30,30,30,30,30,30,30,20,30,30,20,20,20,20,20,30,30,30,30,30,40,40,30,30,30,30,30,30,30,30,30,30,30,30,30,20,20,20,20,20,20,20,30,30,30,30,20,20,20,30,30,30,30,30,30,30,30,60,60,60,60,60,60,60,60,60,60,60
140,Central Secretariat,30,30,30,30,20,20,20,20,20,20,20,20,30,30,30,30,30,30,30,30,40,30,30,30,30,30,30,20,20,20,20,20,20,20,10,10,10,10,10,10,10,10,10,20,20,20,20,20,30,30,30,30,30,40,40,40,40,40,30,30,30,30,30,30,30,20,20,20,20,10,10,10,10,10,10,10,20,20,20,20,20,20,20,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,40,40,40,50,30,30,30,20,20,20,20,50,50,50,40,40,40,40,40,40,40,40,30,30,30,30,30,30,30,30,30,30,20,20,20,20,20,20,10,10,10,10,10,10,10,20,20,20,20,20,20,30,30,30,30,30,30,30,40,40,40,40,40,40,40,50,50,50,30,30,30,30,30,30,30,20,20,20,20,20,20,20,20,20,20,30,30,30,30,40,30,30,30,30,30,30,30,30,30,30,30,30,30,30,20,20,20,20,10,20,20,30,30,30,30,30,20,30,30,30,20,30,30,30,30,30,60,60,60,60,60,60,60,60,60,60,60
